url,latitude,longitude,date,height,width,media,copyRight,country,address,keyword,source
https://r-cf.bstatic.com/images/hotel/max1280x900/176/176513208.jpg,27.971634,-0.18696400000000002,2020-01-22T08:54:48+0000,900.0,1199.0,,,Algeria,Adrar; Adrar District; Adrar; Algeria,hotel,cameraforensics
https://q-cf.bstatic.com/images/hotel/max1280x900/176/176514840.jpg,27.971634,-0.18696400000000002,2020-01-13T01:18:50+0000,853.0,1280.0,,,Algeria,Adrar; Adrar District; Adrar; Algeria,hotel,cameraforensics
https://q-cf.bstatic.com/images/hotel/max1280x900/176/176513173.jpg,27.971634,-0.18696400000000002,2020-01-08T15:30:01+0000,900.0,1199.0,,,Algeria,Adrar; Adrar District; Adrar; Algeria,hotel,cameraforensics
https://r-cf.bstatic.com/images/hotel/max1280x900/176/176513111.jpg,27.971634,-0.18696400000000002,2020-01-13T19:48:08+0000,616.0,1280.0,,,Algeria,Adrar; Adrar District; Adrar; Algeria,hotel,cameraforensics
https://r-cf.bstatic.com/images/hotel/max1280x900/176/176513164.jpg,27.971634,-0.18696400000000002,2019-11-01T10:05:46+0000,900.0,1199.0,,,Algeria,Adrar; Adrar District; Adrar; Algeria,hotel,cameraforensics
https://r-cf.bstatic.com/images/hotel/max1280x900/176/176513686.jpg,27.971634,-0.18696400000000002,2020-02-09T17:36:10+0000,900.0,1200.0,,,Algeria,Adrar; Adrar District; Adrar; Algeria,hotel,cameraforensics
https://r-cf.bstatic.com/images/hotel/max1280x900/176/176513117.jpg,27.971634,-0.18696400000000002,2020-01-10T15:57:40+0000,900.0,1208.0,,,Algeria,Adrar; Adrar District; Adrar; Algeria,hotel,cameraforensics
https://r-cf.bstatic.com/images/hotel/max1280x900/176/176513218.jpg,27.971634,-0.18696400000000002,2019-12-08T12:34:42+0000,741.0,1280.0,,,Algeria,Adrar; Adrar District; Adrar; Algeria,hotel,cameraforensics
https://q-cf.bstatic.com/images/hotel/max1280x900/176/176513144.jpg,27.971634,-0.18696400000000002,2020-01-12T19:50:21+0000,900.0,1192.0,,,Algeria,Adrar; Adrar District; Adrar; Algeria,hotel,cameraforensics
https://r-cf.bstatic.com/images/hotel/max1280x900/176/176513130.jpg,27.971634,-0.18696400000000002,2020-01-24T18:30:22+0000,900.0,1204.0,,,Algeria,Adrar; Adrar District; Adrar; Algeria,hotel,cameraforensics
https://q-cf.bstatic.com/images/hotel/max1280x900/176/176513225.jpg,27.971634,-0.18696400000000002,2019-12-28T04:16:03+0000,900.0,1199.0,,,Algeria,Adrar; Adrar District; Adrar; Algeria,hotel,cameraforensics
https://q-cf.bstatic.com/images/hotel/max1280x900/176/176513182.jpg,27.971634,-0.18696400000000002,2020-01-03T01:06:29+0000,876.0,1280.0,,,Algeria,Adrar; Adrar District; Adrar; Algeria,hotel,cameraforensics
https://r-cf.bstatic.com/images/hotel/max1280x900/176/176513134.jpg,27.971634,-0.18696400000000002,2020-01-10T19:09:05+0000,900.0,897.0,,,Algeria,Adrar; Adrar District; Adrar; Algeria,hotel,cameraforensics
https://q-cf.bstatic.com/images/hotel/max1280x900/176/176513212.jpg,27.971634,-0.18696400000000002,2019-12-21T05:32:37+0000,900.0,1199.0,,,Algeria,Adrar; Adrar District; Adrar; Algeria,hotel,cameraforensics
