url,latitude,longitude,date,height,width,media,copyRight,country,address,keyword,source
https://live.staticflickr.com/3918/14950079408_7825415a56_o.jpg,36.13273333333333,-5.35323666666667,,,,,,Gibraltar,Gibraltar Electricity Authority; Queensway; Gibraltar; GX11 1AA; Gibraltar,hotel,cameraforensics
https://live.staticflickr.com/8664/16066652870_f2956cc86a_o.jpg,36.13499666666667,-5.35271166666667,,,,,,Gibraltar,RML gun; Main Street; Gibraltar; GX11 1AA; Gibraltar,hotel,cameraforensics
https://live.staticflickr.com/4078/4826196880_90fa0dfa39_o.jpg,36.14352,-5.348806,,,,,,Gibraltar,Lime Kiln; Willis’s Road; Gibraltar; GX11 1AA; Gibraltar,hotel,cameraforensics
https://live.staticflickr.com/5593/14940005611_df73316b45_o.jpg,36.135175,-5.35544722222222,,,,,,Gibraltar,Queensway Quay Marina; Line Wall Road; Gibraltar; GX11 1AA; Gibraltar,hotel,cameraforensics
https://live.staticflickr.com/4283/34361161943_7603b8a724_o.jpg,36.14472222222222,-5.3480555555555584,,,,,,Gibraltar,Princess Caroline's Battery; Willis’s Road; Gibraltar; GX11 1AA; Gibraltar,hotel,cameraforensics
https://live.staticflickr.com/8707/27947899284_860631f062_o.jpg,36.13738333333333,-5.35312222222222,,,,,,Gibraltar,The Convent Guardhouse; Convent Place; Gibraltar; GX11 1AA; Gibraltar,hotel,cameraforensics
https://live.staticflickr.com/4457/36789592463_3a30df9d26_o.jpg,36.1325,-5.35166666666667,,,,,,Gibraltar,Gibraltar; GX11 1AA; Gibraltar,hotel,cameraforensics
https://live.staticflickr.com/3701/9957914596_cd667486e9_o.jpg,36.137,-5.35333333333333,,,,,,Gibraltar,The Convent; Main Street; Gibraltar; GX11 1AA; Gibraltar,hotel,cameraforensics
https://live.staticflickr.com/876/41040733680_9230715cf7_o.jpg,36.14597223555555,-5.3511923072222185,,,,,,Gibraltar,Corral Road; Gibraltar; GX111AA; Gibraltar,hotel,cameraforensics
https://live.staticflickr.com/6159/6245161487_48f459554a_o.jpg,36.144616,-5.352977,,,,,,Gibraltar,Koehler Depression Carriage; Grand Casemates Square; Gibraltar; GX11 1AA; Gibraltar,hotel,cameraforensics
https://live.staticflickr.com/8533/29591322575_1075e336c1_o.jpg,36.147973,-5.355641,2016-08-13 11:46:48,3930.0,5902.0,photo,0.0,Gibraltar,Marina Bay; Waterport Road; Gibraltar; GX111AA; Gibraltar,comfort room,flickr
https://farm9.staticflickr.com/8025/7368661830_aa2ce92edf_b.jpg,36.13208,-5.348289,2012-06-13 15:05:59,,,photo,0.0,Gibraltar,Upper Rock - Gibraltar Nature Reserve; Tarik Road; Gibraltar; GX11 1AA; Gibraltar,queen room,flickr
https://farm8.staticflickr.com/7103/7183429823_7ae0f4fb1a_b.jpg,36.13208,-5.348289,2012-06-13 15:06:00,,,photo,0.0,Gibraltar,Upper Rock - Gibraltar Nature Reserve; Tarik Road; Gibraltar; GX11 1AA; Gibraltar,queen room,flickr
https://live.staticflickr.com/7325/9585859014_48eb827e41_o.jpg,36.152984,-5.366562999999998,2013-07-09 20:32:27,898.0,1600.0,photo,0.0,Gibraltar,Mons Calpe Road; Gibraltar; GX111AA; Gibraltar,queen room,flickr
https://live.staticflickr.com/7325/9583094811_208e9b3d0a_o.jpg,36.152984,-5.366562999999998,2013-07-18 19:34:57,1200.0,1600.0,photo,0.0,Gibraltar,Mons Calpe Road; Gibraltar; GX111AA; Gibraltar,queen room,flickr
https://farm8.staticflickr.com/7293/16563774785_e08013d249_b.jpg,36.146149,-5.351886,2015-02-17 16:24:41,,,photo,0.0,Gibraltar,Smith Dorrien Avenue; Gibraltar; GX111AA; Gibraltar,grand room,flickr
