url,latitude,longitude,date,height,width,media,copyRight,country,address,keyword,source
https://live.staticflickr.com/7435/11546037594_a81de92210_o.jpg,56.9518888888889,24.11345,,,,,,Latvia,Brīvības laukums; Centrs; Riga; Vidzeme; Latvia,hotel,cameraforensics
https://live.staticflickr.com/8770/17164770444_f9df9202a6_o.jpg,56.94822222222222,24.10655,,,,,,Latvia,Egle; Tirgoņu iela; Old Riga; Riga; Vidzeme; LV-1811; Latvia,hotel,cameraforensics
https://live.staticflickr.com/3825/19338532540_d5d44d8dda_o.jpg,56.94373333333333,24.11995277777779,,,,,,Latvia,Rīgas Celtniecības Koledža; 3; Gaiziņa iela; Lastādija; Maskavas forštate; Riga; Vidzeme; 1050; Latvia,hotel,cameraforensics
https://live.staticflickr.com/603/32432686476_81750ba220_o.jpg,56.9505,24.10766666666667,,,,,,Latvia,3; Smilšu iela; Old Riga; Riga; Vidzeme; LV-1050; Latvia,hotel,cameraforensics
https://live.staticflickr.com/2647/32043941863_42c95226b5_o.jpg,56.94641508333333,24.11631669444445,,,,,,Latvia,Autoosta; 13. janvāra iela; Lastādija; Maskavas forštate; Riga; Vidzeme; 1050; Latvia,hotel,cameraforensics
https://live.staticflickr.com/335/19997231052_101a8e7302_o.jpg,56.948811111111105,24.10668888888889,,,,,,Latvia,10; Tirgoņu iela; Old Riga; Riga; Vidzeme; LV-1050; Latvia,hotel,cameraforensics
https://live.staticflickr.com/3720/19613495161_f334a338b3_o.jpg,56.94773888888889,24.109480555555557,,,,,,Latvia,St. Peter's Church; 1; Reformācijas laukums; Old Riga; Riga; Vidzeme; LV-1047; Latvia,hotel,cameraforensics
https://live.staticflickr.com/7662/16938835480_80886063b4_o.jpg,56.95194722222222,24.11693888888889,,,,,,Latvia,Vernisāža; 2; Tērbatas iela; Centrs; Riga; Vidzeme; LV-1886; Latvia,hotel,cameraforensics
https://live.staticflickr.com/4294/35898975121_8c54db0b75_o.jpg,56.94402039997222,24.108091899999998,,,,,,Latvia,Monument for 1905 Revolution Fighters; 11. novembra krastmala; Old Riga; Riga; Vidzeme; LV-1047; Latvia,hotel,cameraforensics
https://live.staticflickr.com/5836/30266693162_dcb2e056d3_o.jpg,56.94958055555556,24.10952222222221,,,,,,Latvia,11; Kaļķu iela; Old Riga; Riga; Vidzeme; LV-1050; Latvia,hotel,cameraforensics
https://live.staticflickr.com/5733/30834780802_93e226df4e_o.jpg,56.95753435287778,24.116279635508327,,,,,,Latvia,20; Krišjāņa Valdemāra iela; Centrs; Riga; Vidzeme; LV1010; Latvia,hotel,cameraforensics
https://live.staticflickr.com/7297/11548464875_4e9ed91624_o.jpg,56.95328888888889,24.11502777777779,,,,,,Latvia,Esplanāde; Boulevard of Freedom; Centrs; Riga; Vidzeme; LV-1886; Latvia,hotel,cameraforensics
https://live.staticflickr.com/5626/30911841905_4e9eb913cf_o.jpg,56.94775833333333,24.11610833333333,,,,,,Latvia,Faculty of Business; Management and Economics of University of Latvia; 5; Aspazijas bulvāris; Centrs; Riga; Vidzeme; 1050; Latvia,hotel,cameraforensics
https://live.staticflickr.com/5733/30863128851_0dbf7536a5_o.jpg,56.95257900000001,24.109625,,,,,,Latvia,Piemineklis Rūdolfam Blaumanim; Raiņa bulvāris; Centrs; Riga; Vidzeme; LV-1886; Latvia,hotel,cameraforensics
https://live.staticflickr.com/3752/33257624442_e124642c42_o.jpg,56.95523055555557,24.124163888888887,,,,,,Latvia,Delicio; Tērbatas iela; Centrs; Riga; Vidzeme; 1011; Latvia,hotel,cameraforensics
https://live.staticflickr.com/7424/27842391786_718ca3d113_o.jpg,56.95666666666666,24.1075,,,,,,Latvia,11; Kalpaka bulvāris; Centrs; Riga; Vidzeme; LV-1010; Latvia,hotel,cameraforensics
https://live.staticflickr.com/2185/32932339051_0b2de4dd04_o.jpg,56.95003611111111,24.10552222222222,,,,,,Latvia,8A; Doma laukums; Old Riga; Riga; Vidzeme; LV-1050; Latvia,hotel,cameraforensics
http://static.panoramio.com/photos/original/108662955.jpg,56.95121111111111,24.105255555555548,,,,,,Latvia,Saeima; 11; Jēkaba iela; Old Riga; Riga; Vidzeme; LV-1811; Latvia,hotel,cameraforensics
https://live.staticflickr.com/7423/11032185134_27e023a6c3_o.jpg,56.948966666666664,24.10477777777778,,,,,,Latvia,Riga Cathedral; 6; Herdera laukums; Old Riga; Riga; Vidzeme; Latvia,hotel,cameraforensics
https://live.staticflickr.com/7318/9131438553_56db7cf6e9_o.jpg,56.94516666666667,24.09533333333333,,,,,,Latvia,Noass; 2; Mūkusalas iela; Torņakalns; Riga; Vidzeme; LV-1048; Latvia,hotel,cameraforensics
http://static.panoramio.com/photos/original/109870814.jpg,56.97373666666667,23.80552,,,,,,Latvia,64A; Jomas iela; Majori; Jūrmala; Vidzeme; LV-2015; Latvia,hotel,cameraforensics
https://live.staticflickr.com/7404/16485476855_3f1fa13e2f_o.jpg,56.977969444444454,23.801969444444453,,,,,,Latvia,41/45 k-2; Jūras iela; Majori; Jūrmala; Vidzeme; LV-2015; Latvia,hotel,cameraforensics
