url,latitude,longitude,date,height,width,media,copyRight,country,address,keyword,source
https://live.staticflickr.com/8687/28798060776_8bff87f342_o.jpg,46.0513888888889,14.50583333333333,,,,,,Slovenia,Maketa Ljubljane; Prešernov trg; Trnovo; Ljubljana; Upravna Enota Ljubljana; 1102; Slovenia,hotel,cameraforensics
https://live.staticflickr.com/5549/9732170293_ca0e4bbd51_o.jpg,46.04866409301667,14.50869083404444,,,,,,Slovenia,Ljubljana Castle; Grajska planota; Žabjak; Trnovo; Ljubljana; Upravna Enota Ljubljana; Slovenia,hotel,cameraforensics
http://static.panoramio.com/photos/original/49080442.jpg,46.05203,14.51305166666667,,,,,,Slovenia,Petkovškovo nabrežje; Poljane; Vodmat; Ljubljana; Upravna Enota Ljubljana; 1104; Slovenia,hotel,cameraforensics
https://live.staticflickr.com/8534/29560705103_372f74e4ff_o.jpg,46.048888888888904,14.507777777777779,,,,,,Slovenia,Ljubljana Castle; Grajska planota; Žabjak; Trnovo; Ljubljana; Upravna Enota Ljubljana; Slovenia,hotel,cameraforensics
http://static.panoramio.com/photos/original/123482536.jpg,46.05038,14.50548166666667,,,,,,Slovenia,Ribja brv; Žabjak; Trnovo; Ljubljana; Upravna Enota Ljubljana; 1102; Slovenia,hotel,cameraforensics
https://live.staticflickr.com/3701/9797933765_9bfbe20161_o.jpg,46.051,14.5085,,,,,,Slovenia,Semenišče; Vodnik square; Žabjak; Trnovo; Ljubljana; Upravna Enota Ljubljana; Slovenia,hotel,cameraforensics
https://live.staticflickr.com/340/19427496789_7b0d10a8a8_o.jpg,46.047777777777775,14.51083333333333,,,,,,Slovenia,Cesta slovenskih kmečkih uporov; Poljane; Trnovo; Ljubljana; Upravna Enota Ljubljana; 1104; Slovenia,hotel,cameraforensics
https://live.staticflickr.com/2926/33434875435_0250a066bf_o.jpg,46.053272222222226,14.49977777777778,,,,,,Slovenia,Opera; Cankarjeva cesta; Vrtača; Rožna dolina; Ljubljana; Upravna Enota Ljubljana; 1102; Slovenia,hotel,cameraforensics
https://live.staticflickr.com/5625/29905307770_241468aa71_o.jpg,46.04914655555553,14.508955499999999,,,,,,Slovenia,Ljubljana Castle; Grajska planota; Žabjak; Trnovo; Ljubljana; Upravna Enota Ljubljana; Slovenia,hotel,cameraforensics
https://live.staticflickr.com/1697/25671835222_015ae50b08_o.jpg,46.051365000000004,14.50845,,,,,,Slovenia,Eve and Adam; Adamič-Lundrovo nabrežje; Žabjak; Trnovo; Ljubljana; Upravna Enota Ljubljana; 1102; Slovenia,hotel,cameraforensics
https://live.staticflickr.com/7433/10795281395_6a71fbf860_o.jpg,46.36770194444443,14.10842166666667,,,,,,Slovenia,10; Cesta svobode; Bled; 4260; Slovenia,hotel,cameraforensics
https://live.staticflickr.com/4358/36228938571_fc588f85e7_o.jpg,46.36708,14.10792833333333,,,,,,Slovenia,Bled; 4260; Slovenia,hotel,cameraforensics
