url,latitude,longitude,date,height,width,media,copyRight,country,address,keyword,source
https://s-media-cache-ak0.pinimg.com/originals/cb/3b/99/cb3b99431332cd25b9ff9a6a95941758.jpg,34.98868055555555,33.98376388888889,,,,,,Cyprus,Nisi Avenue 3; Nissi Avenue; Ayia Napa; Famagusta; Cyprus; 5330; Cyprus,hotel,cameraforensics
https://t-ec.bstatic.com/images/hotel/max1280x900/135/135035328.jpg,34.9911382364962,33.9820974550171,,,,,,Cyprus,Ayia Napa; Famagusta; Cyprus; 5330; Cyprus,hotel,cameraforensics
https://t-ec.bstatic.com/images/hotel/max1280x900/106/106964377.jpg,34.9926688881607,33.9736889451933,,,,,,Cyprus,Ayia Napa; Famagusta; Cyprus; 5343; Cyprus,hotel,cameraforensics
https://t-ec.bstatic.com/images/hotel/max1280x900/404/40451188.jpg,34.9941968266697,33.9749005436897,,,,,,Cyprus,Ayia Napa; Famagusta; Cyprus; 5330; Cyprus,hotel,cameraforensics
https://live.staticflickr.com/7182/7076280429_c6b6bfaa8f_o.jpg,34.98816666666666,33.979,,,,,,Cyprus,Sunwing Resort Sandy Bay; Pniouras Road; Ayia Napa; Famagusta; Cyprus; 5343; Cyprus,hotel,cameraforensics
https://live.staticflickr.com/8669/28639040006_e59346c4fc_o.jpg,34.98748888888889,33.983830555555556,,,,,,Cyprus,Ayia Napa; Famagusta; Cyprus; 5343; Cyprus,hotel,cameraforensics
https://r-cf.bstatic.com/images/hotel/max1280x900/146/146313857.jpg,34.98577521,33.98651836,,,,,,Cyprus,Simos magic beach hotel; Nissi Avenue; Ayia Napa; Famagusta; Cyprus; 5430; Cyprus,hotel,cameraforensics
https://q-cf.bstatic.com/images/hotel/max1280x900/216/216855826.jpg,34.98992193,33.98379326,,,,,,Cyprus,Ayia Napa; Famagusta; Cyprus; 5340; Cyprus,hotel,cameraforensics
https://q-cf.bstatic.com/images/hotel/max1280x900/195/195592953.jpg,34.99251264,33.98146242,,,,,,Cyprus,Ayia Napa; Famagusta; Cyprus; 5330; Cyprus,hotel,cameraforensics
https://q-cf.bstatic.com/images/hotel/max1280x900/230/230450382.jpg,34.990084,33.990158,,,,,,Cyprus,La Casa Di Napa Hotel; Gianni Ritsou; Ayia Napa; Famagusta; Cyprus; 5340; Cyprus,hotel,cameraforensics
https://live.staticflickr.com/1557/24001290184_b1b79fd2e5_o.jpg,34.91424444444444,33.63608611111111,,,,,,Cyprus,Ithaki Garden; Armenikis Ekklisias; Larnaca Municipality; Larnaca District; Cyprus; 6021; Cyprus,hotel,cameraforensics
https://t-ec.bstatic.com/images/hotel/max1280x900/130/130835708.jpg,34.911559999999994,33.634004,,,,,,Cyprus,Michalaki Paride Street; Larnaca Municipality; Larnaca District; Cyprus; 6020; Cyprus,hotel,cameraforensics
