url,latitude,longitude,date,height,width,media,copyRight,country,address,keyword,source
https://live.staticflickr.com/1443/24113784150_c7dc250a9a_o.jpg,-5.73275833333333,39.29053611111111,,,,,,Tanzania,Baobob beach sandies away hotel; Veraclub sun set; Nungwi; Zanzibar North; Zanzibar; 1941; Tanzania,hotel,cameraforensics
https://live.staticflickr.com/2290/2488313629_08c7d07679_o.jpg,-5.724878808044442,39.2936017278,,,,,,Tanzania,Smiles Hotel; mkunguni; Nungwi; Zanzibar North; Zanzibar; 2651; Tanzania,hotel,cameraforensics
https://r-cf.bstatic.com/images/hotel/max1280x900/194/194095790.jpg,-5.73136317,39.29553676,,,,,,Tanzania,Nungwi; Zanzibar North; Zanzibar; 1941; Tanzania,hotel,cameraforensics
https://r-cf.bstatic.com/images/hotel/max1280x900/220/220245473.jpg,-5.73010446,39.29262623,,,,,,Tanzania,Nungwi; Zanzibar North; Zanzibar; 73107; Tanzania,hotel,cameraforensics
https://r-cf.bstatic.com/images/hotel/max1280x900/135/135822320.jpg,-5.72696878,39.29372873,,,,,,Tanzania,Kivulini Restaurant; SANDIES BAOBAB BEACH HOTEL; Nungwi; Zanzibar North; Zanzibar; 1941; Tanzania,hotel,cameraforensics
https://q-cf.bstatic.com/images/hotel/max1280x900/176/176328191.jpg,-5.727217,39.293432,,,,,,Tanzania,Nungwi Guest House; SANDIES BAOBAB BEACH HOTEL; Nungwi; Zanzibar North; Zanzibar; 1941; Tanzania,hotel,cameraforensics
https://live.staticflickr.com/5754/30160861956_b7faf4a2b7_o.jpg,-5.72736166666667,39.298438333333344,,,,,,Tanzania,Nungwi; Zanzibar North; Zanzibar; 2651; Tanzania,hotel,cameraforensics
https://live.staticflickr.com/8207/29179763711_6374969ecc_o.jpg,-5.73473055555556,39.29053611111111,,,,,,Tanzania,Myblue; Cocobelo way; Nungwi; Zanzibar North; Zanzibar; 1941; Tanzania,hotel,cameraforensics
https://live.staticflickr.com/2805/33631588790_2a7b1a1303_o.jpg,-5.72672166666667,39.29670666666667,,,,,,Tanzania,Nungwi; Zanzibar North; Zanzibar; 2651; Tanzania,hotel,cameraforensics
https://live.staticflickr.com/1675/24326941171_406d1809b0_o.jpg,-5.7313,39.291369444444435,,,,,,Tanzania,Nungwi inn restaurant; SANDIES BAOBAB BEACH HOTEL; Nungwi; Zanzibar North; Zanzibar; 1941; Tanzania,hotel,cameraforensics
https://r-cf.bstatic.com/images/hotel/max1280x900/173/173557091.jpg,-5.93883609,39.35987502,,,,,,Tanzania,Emerald Dream of Zanzibar; Blue Bay Entrance; Kiwengwa; Zanzibar North; Zanzibar; Tanzania,hotel,cameraforensics
https://r-cf.bstatic.com/images/hotel/max1280x900/324/32495786.jpg,-5.93691349,39.36049998,,,,,,Tanzania,One Ocean; Blue Bay Entrance; Kiwengwa; Zanzibar North; Zanzibar; Tanzania,hotel,cameraforensics
https://live.staticflickr.com/950/27364507087_20d050b6b0_o.jpg,-5.9387055555555595,39.36173333333333,,,,,,Tanzania,Mapenzi Beach Resort; Blue Bay Entrance; Kiwengwa; Zanzibar North; Zanzibar; Tanzania,hotel,cameraforensics
https://live.staticflickr.com/1132/5099837234_96ef05fcd1_o.jpg,-5.93847666666667,39.36322,,,,,,Tanzania,Mapenzi Beach Resort; Blue Bay Entrance; Kiwengwa; Zanzibar North; Zanzibar; Tanzania,hotel,cameraforensics
https://live.staticflickr.com/6090/6068899710_a838d37064_o.jpg,-5.93916666666667,39.3605,,,,,,Tanzania,Emerald Dream of Zanzibar; Blue Bay Entrance; Kiwengwa; Zanzibar North; Zanzibar; Tanzania,hotel,cameraforensics
https://r-cf.bstatic.com/images/hotel/max1280x900/740/74011137.jpg,-5.94329933,39.3646574,,,,,,Tanzania,Coral Reefs Restaurant; Blue Bay Entrance; Kiwengwa; Zanzibar North; Zanzibar; Tanzania,hotel,cameraforensics
