url,latitude,longitude,date,height,width,media,copyRight,country,address,keyword,source
https://live.staticflickr.com/4569/23900332567_3d302e5cb5_o.jpg,-33.41467222222221,-70.60439166666667,,,,,,Chile,2808; Avenida Vitacura; Las Condes; Provincia de Santiago; Santiago Metropolitan Region; 7550024; Chile,hotel,cameraforensics
https://live.staticflickr.com/4253/35152039930_4b4253297a_o.jpg,-33.415825,-70.59448333333333,,,,,,Chile,Hyatt Centric; 30; Enrique Foster Norte; El Golf; Las Condes; Provincia de Santiago; Santiago Metropolitan Region; 7550163; Chile,hotel,cameraforensics
https://live.staticflickr.com/756/23775386646_f2cfa6e724_o.jpg,-33.41831111111111,-70.60395,,,,,,Chile,BC-Help; 079; Avenida Holanda; Sanhattan; Providencia; Provincia de Santiago; Santiago Metropolitan Region; 7510021; Chile,hotel,cameraforensics
https://live.staticflickr.com/8103/29192546482_c086615e54_o.jpg,-33.416867222222216,-70.60661333333333,,,,,,Chile,Torre Gran Costanera (Torre 2); Nueva Tobalaba; Sanhattan; Providencia; Provincia de Santiago; Santiago Metropolitan Region; 7510021; Chile,hotel,cameraforensics
https://live.staticflickr.com/7325/10733325786_3767a3a2f0_o.jpg,-33.41780833333333,-70.60551388888891,,,,,,Chile,Mall Costanera Center; 2425; Avenida Andrés Bello; Sanhattan; Providencia; Provincia de Santiago; Santiago Metropolitan Region; 16639; Chile,hotel,cameraforensics
https://s-ec.bstatic.com/images/hotel/max1280x900/140/140370270.jpg,-33.4166172136344,-70.6027954816818,,,,,,Chile,Afruta2; 202; Encomenderos; Las Condes; Provincia de Santiago; Santiago Metropolitan Region; 7550201; Chile,hotel,cameraforensics
https://live.staticflickr.com/7251/6940948112_da9afabede_o.jpg,-33.41323666666667,-70.60309166666667,,,,,,Chile,InterContinental Santiago; 2885; Avenida Vitacura; Las Condes; Provincia de Santiago; Santiago Metropolitan Region; 7550024; Chile,hotel,cameraforensics
https://live.staticflickr.com/4662/38704293025_2288cea40b_o.jpg,-33.41988,-70.59713666666667,,,,,,Chile,376; Mariano Sánchez Fontecilla; El Golf; Las Condes; Provincia de Santiago; Santiago Metropolitan Region; 7550201; Chile,hotel,cameraforensics
https://live.staticflickr.com/2701/4113148151_8f9a197f8b_o.jpg,-33.413975555555545,-70.60291972222224,,,,,,Chile,Edificio El Bosque 500; 500; El Bosque Norte; Las Condes; Provincia de Santiago; Santiago Metropolitan Region; 7550024; Chile,hotel,cameraforensics
https://s-ec.bstatic.com/images/hotel/max1280x900/136/136769986.jpg,-33.416526,-70.602704,,,,,,Chile,Cafe Santin; Encomenderos; Las Condes; Provincia de Santiago; Santiago Metropolitan Region; 7550201; Chile,hotel,cameraforensics
https://live.staticflickr.com/2844/11695910796_f10b8f9b41_o.jpg,-33.04241561111111,-71.62737272222222,,,,,,Chile,299; Templeman; Cerro Concepción; Almendral; Valparaíso; Provincia de Valparaíso; Valparaiso Region; 2370687; Chile,hotel,cameraforensics
https://live.staticflickr.com/2814/13839425875_6eb628e6b1_o.jpg,-33.04340166666667,-71.62948333333334,,,,,,Chile,Casa Tempana; Templeman; Cerro Alegre; Valparaíso; Provincia de Valparaíso; Valparaiso Region; 2370951; Chile,hotel,cameraforensics
https://live.staticflickr.com/3932/15486586891_97f2f14072_o.jpg,-33.04276666666667,-71.62540555555556,,,,,,Chile,Hotel Manoir Atkinson; Beethoven; Cerro Concepción; Almendral; Valparaíso; Provincia de Valparaíso; Valparaiso Region; 2370825; Chile,hotel,cameraforensics
https://live.staticflickr.com/3952/15541780088_55fd78cb2a_o.jpg,-33.038288888888886,-71.62962222222222,,,,,,Chile,Edificio Atalah; Serrano; Barrio Puerto; Playa Ancha; Valparaíso; Provincia de Valparaíso; Valparaiso Region; 2370541; Chile,hotel,cameraforensics
https://live.staticflickr.com/7316/27369222671_aa0024076a_o.jpg,-33.04656611111111,-71.6208475,,,,,,Chile,IMAVAL; Huito; Cerro Bellavista; Almendral; Valparaíso; Provincia de Valparaíso; Valparaiso Region; 2380035; Chile,hotel,cameraforensics
https://live.staticflickr.com/8343/29620193835_07e49d0253_o.jpg,-33.03833333333333,-71.62944444444446,,,,,,Chile,Edificio Atalah; Serrano; Barrio Puerto; Playa Ancha; Valparaíso; Provincia de Valparaíso; Valparaiso Region; 2370541; Chile,hotel,cameraforensics
https://live.staticflickr.com/662/32126131742_7bf366d181_o.jpg,-33.03747222222222,-71.62734166666667,,,,,,Chile,Artesanías Muelle Prat; Terminal de Valparaíso; Puerto de Valparaíso; Playa Ancha; Valparaíso; Provincia de Valparaíso; Valparaiso Region; 2370642; Chile,hotel,cameraforensics
https://live.staticflickr.com/1561/26103332906_ef309af534_o.jpg,-33.043730555555555,-71.62700555555557,,,,,,Chile,Fauna; 166; Dimalow; Cerro Concepción; Almendral; Valparaíso; Provincia de Valparaíso; Valparaiso Region; 2340000; Chile,hotel,cameraforensics
https://live.staticflickr.com/2828/10042704274_f108b1e0d8_o.jpg,-33.03795166666666,-71.6268213888889,,,,,,Chile,Monoposte de Alarma; Terminal de Valparaíso; Puerto de Valparaíso; Almendral; Valparaíso; Provincia de Valparaíso; Valparaiso Region; 2362704; Chile,hotel,cameraforensics
https://live.staticflickr.com/7337/16574105975_b6072d6301_o.jpg,-33.046726388888885,-71.62855916666666,,,,,,Chile,Parque Cultural de Valparaíso; Calle Ecuador; Cerro Panteón; Almendral; Valparaíso; Provincia de Valparaíso; Valparaiso Region; 2340000; Chile,hotel,cameraforensics
https://live.staticflickr.com/4446/38195334852_1c7bd796aa_o.jpg,-33.39014444444445,-70.57338611111109,,,,,,Chile,6089; Concilio Vaticano II; Vitacura; Provincia de Santiago; Santiago Metropolitan Region; 7640639; Chile,hotel,cameraforensics
https://live.staticflickr.com/7707/16532054083_5df0b9a8fa_o.jpg,-33.39400833333333,-70.57283055555557,,,,,,Chile,Clínica Alemana; 5951; Avenida Vitacura; Vitacura; Provincia de Santiago; Santiago Metropolitan Region; 7640639; Chile,hotel,cameraforensics
https://live.staticflickr.com/5319/6951918920_562c66477c_o.jpg,-33.39216666666667,-70.56266666666667,,,,,,Chile,1235; Gerónimo de Alderete; Vitacura; Provincia de Santiago; Santiago Metropolitan Region; 7640165; Chile,hotel,cameraforensics
https://live.staticflickr.com/8800/17311581726_2967e20ac6_o.jpg,-33.38773333333334,-70.56326944444444,,,,,,Chile,7201; Jonathan Swift; Vitacura; Provincia de Santiago; Santiago Metropolitan Region; 7640165; Chile,hotel,cameraforensics
https://live.staticflickr.com/5475/14229247394_f1980915b2_o.jpg,-33.38849258333333,-70.56800841666667,,,,,,Chile,1701; Embajador Doussinague; Vitacura; Provincia de Santiago; Santiago Metropolitan Region; 7640165; Chile,hotel,cameraforensics
https://i2.wp.com/mercadorganico.files.wordpress.com/2016/12/huertoalta.jpg?w=204&h=204&crop=1&ssl=1,-33.385999999999996,-70.57116666666667,,,,,,Chile,6453; Joaquín Cerda; Vitacura; Provincia de Santiago; Santiago Metropolitan Region; 7640165; Chile,hotel,cameraforensics
https://live.staticflickr.com/8352/8433965772_8847527a42_o.jpg,-33.395,-70.5725,,,,,,Chile,6049; Las Hualtatas; Vitacura; Provincia de Santiago; Santiago Metropolitan Region; 7640639; Chile,hotel,cameraforensics
https://live.staticflickr.com/2832/11581417226_11773cfb6b_o.jpg,-33.39483333333333,-70.5705,,,,,,Chile,1267; Lauca; Vitacura; Provincia de Santiago; Santiago Metropolitan Region; 7640639; Chile,hotel,cameraforensics
https://live.staticflickr.com/707/31776971341_13fed40c69_o.jpg,-33.391925,-70.57238888888891,,,,,,Chile,1551; Avenida Manquehue Norte; Vitacura; Provincia de Santiago; Santiago Metropolitan Region; 7640639; Chile,hotel,cameraforensics
https://live.staticflickr.com/8188/8433965050_d94894b59c_o.jpg,-33.395,-70.5725,,,,,,Chile,6049; Las Hualtatas; Vitacura; Provincia de Santiago; Santiago Metropolitan Region; 7640639; Chile,hotel,cameraforensics
https://live.staticflickr.com/5065/5618866887_04e17e0383_o.jpg,-33.433097222222216,-70.6111,,,,,,Chile,954; Marchant Pereira; Providencia; Provincia de Santiago; Santiago Metropolitan Region; 7500000; Chile,hotel,cameraforensics
https://live.staticflickr.com/7387/27707030670_13497e68ef_o.jpg,-33.42756111111111,-70.60619166666666,,,,,,Chile,2260; Carlos Antúnez; Providencia; Provincia de Santiago; Santiago Metropolitan Region; 7500000; Chile,hotel,cameraforensics
https://live.staticflickr.com/4269/34542128930_274317a01a_o.jpg,-33.42577333333333,-70.60823,,,,,,Chile,2163; Jorge Isaac; Providencia; Provincia de Santiago; Santiago Metropolitan Region; 7500000; Chile,hotel,cameraforensics
https://t-ec.bstatic.com/images/hotel/max1280x900/141/141868732.jpg,-33.4263032379103,-70.6082708389923,,,,,,Chile,490; Guardia Vieja; Providencia; Provincia de Santiago; Santiago Metropolitan Region; 7500000; Chile,hotel,cameraforensics
https://t-ec.bstatic.com/images/hotel/max1280x900/114/114130891.jpg,-33.4306938,-70.6046018,,,,,,Chile,1135; Avenida Suecia; Providencia; Provincia de Santiago; Santiago Metropolitan Region; 7500000; Chile,hotel,cameraforensics
https://t-ec.bstatic.com/images/hotel/max1280x900/780/78087927.jpg,-33.42995803894561,-70.60660868095091,,,,,,Chile,920; Avenida Ricardo Lyon; Providencia; Provincia de Santiago; Santiago Metropolitan Region; 7500000; Chile,hotel,cameraforensics
https://t-ec.bstatic.com/images/hotel/max1280x900/102/102684088.jpg,-33.4261937797368,-70.6057122269837,,,,,,Chile,620; Avenida Suecia; Sanhattan; Providencia; Provincia de Santiago; Santiago Metropolitan Region; 7500000; Chile,hotel,cameraforensics
https://r-cf.bstatic.com/images/hotel/max1280x900/183/183003105.jpg,-33.427401,-70.60329499999997,,,,,,Chile,Holitel; 840; Avenida Los Leones; Providencia; Provincia de Santiago; Santiago Metropolitan Region; 7500000; Chile,hotel,cameraforensics
https://live.staticflickr.com/8363/8338040189_ebdd0df003_o.jpg,-33.43883333333333,-70.60616666666667,,,,,,Chile,UNESCO Oficina Regional de Educación; Enrique del Piano; Providencia; Provincia de Santiago; Santiago Metropolitan Region; 7500000; Chile,hotel,cameraforensics
https://live.staticflickr.com/65535/49206940616_e793c0f0d1_o.jpg,-33.431263888888886,-70.61436388888889,,,,,,Chile,1650; Darío Urzúa; Providencia; Provincia de Santiago; Santiago Metropolitan Region; 7500000; Chile,hotel,cameraforensics
https://t-ec.bstatic.com/images/hotel/max1280x900/124/124626623.jpg,-41.32298400000001,-72.978511,,,,,,Chile,Maipo; Don Cristóbal; Puerto Varas; Provincia de Llanquihue; Los Lagos Region; 5550596; Chile,hotel,cameraforensics
https://s-ec.bstatic.com/images/hotel/max1280x900/124/124724819.jpg,-41.32302,-72.976883,,,,,,Chile,Itata; Don Cristóbal; Puerto Varas; Provincia de Llanquihue; Los Lagos Region; 5550596; Chile,hotel,cameraforensics
https://s-ec.bstatic.com/images/hotel/max1280x900/193/19358708.jpg,-41.3165675745583,-72.9839909076691,,,,,,Chile,322; Walker Martínez; Condominio Plaza Decher 1; Puerto Varas; Provincia de Llanquihue; Los Lagos Region; 5550451; Chile,hotel,cameraforensics
https://t-ec.bstatic.com/images/hotel/max1280x900/400/40006996.jpg,-41.3180778,-72.98440169999998,,,,,,Chile,337; Del Salvador; Población Los Cóndores; Puerto Varas; Provincia de Llanquihue; Los Lagos Region; 5550451; Chile,hotel,cameraforensics
